,date,u,v,sp
327,2019-02-24,1.7644842863082886,2.3943591117858887,3.879345417022705
328,2019-02-25,6.435992240905762,-1.7256510257720947,6.849140644073486
329,2019-02-26,-3.5207488536834717,-0.35345223546028137,4.305277347564697
330,2019-02-27,-2.3568615913391113,5.872147083282471,6.812222957611084
331,2019-02-28,-6.776877403259277,7.619507312774658,10.527289390563965
332,2019-03-01,-8.247803688049316,8.086198806762695,11.793289184570312
333,2019-03-02,1.1170213222503662,4.8881707191467285,5.222029685974121
334,2019-03-03,2.859119415283203,-1.8136975765228271,3.93174409866333
335,2019-03-04,0.6804687976837158,0.5324105024337769,2.215726852416992
336,2019-03-05,-3.1573922634124756,1.369543433189392,3.7550063133239746
337,2019-03-06,-0.6240636706352234,0.9463504552841187,1.9735023975372314
338,2019-03-07,-2.6181674003601074,-2.887103319168091,4.3927130699157715
339,2019-03-08,-9.150224685668945,2.4709019660949707,9.664307594299316
340,2019-03-09,-6.675537586212158,-2.1914374828338623,7.193775653839111
341,2019-03-10,-5.922765254974365,-5.408780097961426,8.079878807067871
342,2019-03-11,-3.424894332885742,-6.417896747589111,7.422790050506592
343,2019-03-12,0.5773010849952698,-1.3086305856704712,2.0528340339660645
344,2019-03-13,-8.171217918395996,0.9970124959945679,8.558463096618652
345,2019-03-14,-21.212356567382812,5.3720293045043945,21.988258361816406
346,2019-03-15,-9.895769119262695,2.091010808944702,10.304265022277832
347,2019-03-16,-17.324108123779297,3.8578920364379883,17.789649963378906
348,2019-03-17,-7.017691135406494,2.851862907409668,7.67978572845459
349,2019-03-18,-5.594989776611328,1.2102817296981812,6.049201488494873
350,2019-03-19,0.5751926898956299,-1.2871341705322266,2.9194400310516357
351,2019-03-20,0.5754004716873169,0.633669912815094,1.7161891460418701
352,2019-03-21,-3.8794283866882324,-2.163426637649536,4.555537700653076
353,2019-03-22,-12.210124015808105,3.2376229763031006,12.792057037353516
354,2019-03-23,-11.238893508911133,5.267624855041504,12.5568265914917
355,2019-03-24,-2.991471767425537,0.05103267729282379,3.699946165084839
356,2019-03-25,-5.204500198364258,0.7569810152053833,5.516514778137207
357,2019-03-26,-8.488134384155273,3.691925287246704,9.838380813598633
358,2019-03-27,2.1263368129730225,1.9373217821121216,4.074501991271973
359,2019-03-28,5.575010776519775,-1.6696850061416626,6.242876052856445
360,2019-03-29,2.77402663230896,-2.5357248783111572,4.479008674621582
361,2019-03-30,6.372743129730225,-2.4225587844848633,7.410879611968994
362,2019-03-31,4.29306697845459,-4.260156631469727,6.23384428024292
363,2019-04-01,-0.028288602828979492,-2.752763271331787,3.1518263816833496
364,2019-04-02,-2.390562057495117,-1.1876404285430908,3.2180137634277344
365,2019-04-03,-1.096237063407898,-1.3000986576080322,2.082061767578125
366,2019-04-04,1.9657142162322998,1.144773006439209,2.4749207496643066
367,2019-04-05,-4.109065055847168,0.6706458926200867,4.333584308624268
368,2019-04-06,-8.156949043273926,-1.276427149772644,8.320646286010742
369,2019-04-07,-3.9656691551208496,-0.7557337880134583,4.110101699829102
370,2019-04-08,-0.950792670249939,-0.23868140578269958,2.230649471282959
